#   kval   P_lin   I_00   I_01   I_02   I_03   I_10   I_11   I_12   I_13   I_20   I_21   I_22   I_23   I_30   I_31   I_32   I_33   J_00   J_01   J_02   J_10   J_11   J_20   K_00   K_00_s   K_01   K_01_s   K_02_s   K_10   K_10_s   K_11   K_11_s   K_20   K_20_s   K_30   K_30_s   sigma_3
0.000870964  3075.52  0.000150918  0.000104611  -0.000162073  -0.000219979  0.000197712  0.000185687  0.000283766  0.000328792  0.000626825  0.000377908  2.42831e-05  0.00468131  -5.05826e-05  0.00041349  -2.21785e-06  0.000222677  -49.5669  -41.7108  83.8936  -26.6147  -18.1027  -242.318  -0.0161115  -0.0109031  -2307.84  -1026.32  -1539.02  -0.14707  -0.0977627  0.0920905  0.0607867  -788.351  -525.201  7.04201  -1.74379  4.45628e-05
0.000891251  3140.17  0.000165466  0.000114677  -0.00017776  -0.00024093  0.000216745  0.000203197  0.000309818  0.000360485  0.000687257  0.000414449  2.69107e-05  0.00511957  -5.65479e-05  0.000452675  -2.11177e-06  0.000249251  -73.7792  -53.8199  104.778  -82.6039  -35.3193  -349.265  -0.0169344  -0.0114673  -2276.29  -1012.33  -1518.01  -0.154672  -0.102805  0.097884  0.0645916  -809.382  -539.203  7.32638  -1.78948  4.71705e-05
0.000912011  3206.05  0.000181412  0.000125709  -0.000194962  -0.00026389  0.00023761  0.000222346  0.000338229  0.000395221  0.000753501  0.000454517  2.98301e-05  0.00559851  -6.32107e-05  0.00049556  -1.95932e-06  0.000278964  -28.8804  -12.6923  37.8932  -24.2492  -18.076  -89.5678  -0.0177953  -0.0120585  -2244.53  -998.242  -1496.86  -0.162636  -0.108086  0.103976  0.0685901  -830.558  -553.3  7.61786  -1.83652  4.99204e-05
0.000933254  3273.2  0.000198892  0.000137799  -0.000213827  -0.000289053  0.000260483  0.000243287  0.000369207  0.000433292  0.000826116  0.000498452  3.30738e-05  0.00612185  -7.06518e-05  0.000542492  -1.75199e-06  0.000312185  -68.9014  -55.8772  122.355  -91.4048  -41.3147  -379.405  -0.018696  -0.0126778  -2212.57  -984.071  -1475.58  -0.170977  -0.113616  0.11038  0.0727905  -851.865  -567.484  7.91705  -1.88458  5.28197e-05
0.000954993  3341.66  0.000218053  0.000151049  -0.000234513  -0.000316629  0.000285556  0.000266186  0.000402981  0.000475017  0.000905712  0.000546627  3.66781e-05  0.00669368  -7.89614e-05  0.000593851  -1.48003e-06  0.000349322  -41.8104  -25.2308  55.1033  -55.6509  -22.8577  -193.455  -0.019638  -0.0133265  -2180.42  -969.822  -1454.18  -0.179713  -0.119406  0.117109  0.0772015  -873.291  -581.746  8.22347  -1.93409  5.58762e-05
0.000977237  3411.45  0.000239054  0.00016557  -0.000257196  -0.00034685  0.000313041  0.000291226  0.000439798  0.000520747  0.000992959  0.00059945  4.06831e-05  0.00731844  -8.82401e-05  0.000650052  -1.13229e-06  0.000390835  -5.32233  -15.6235  -13.583  -9.08333  -11.2653  -89.2986  -0.0206232  -0.014006  -2148.12  -955.504  -1432.67  -0.188861  -0.125468  0.124178  0.0818322  -894.824  -596.078  8.53776  -1.98471  5.90978e-05
0.001  3482.6  0.000262074  0.000181482  -0.00028207  -0.00037997  0.00034317  0.000318605  0.000479928  0.000570864  0.00108859  0.000657369  4.51335e-05  0.00800098  -9.86002e-05  0.000711549  -6.96044e-07  0.000437234  -15.3738  -14.2182  -19.2354  2.47281  -13.0367  -84.9172  -0.0216533  -0.0147176  -2115.68  -941.126  -1411.07  -0.198441  -0.131814  0.131603  0.0866923  -916.45  -610.472  8.86026  -2.03631  6.24927e-05
0.00102329  3555.15  0.000287305  0.000198921  -0.000309345  -0.000416266  0.000376196  0.000348539  0.000523663  0.000625788  0.00119341  0.000720875  5.00789e-05  0.00874658  -0.000110167  0.000778837  -1.56795e-07  0.00048909  7.33074  -0.224762  -39.3045  3.06782  -4.69224  -27.365  -0.0227303  -0.0154629  -2083.12  -926.695  -1389.4  -0.208473  -0.138458  0.139399  0.0917914  -938.156  -624.918  9.19014  -2.08955  6.60698e-05
0.00104713  3629.13  0.00031496  0.000218031  -0.000339253  -0.000456042  0.000412397  0.000381265  0.00057132  0.000685979  0.00130831  0.000790506  5.55746e-05  0.00956102  -0.000123079  0.000852461  5.0194e-07  0.000547039  28.8553  9.75426  -89.4407  35.6323  5.16739  183.373  -0.0238562  -0.0162434  -2050.45  -912.221  -1367.65  -0.218975  -0.145412  0.147583  0.0971397  -959.931  -639.408  9.52712  -2.14471  6.98383e-05
0.00107152  3704.59  0.000345271  0.000238972  -0.000372047  -0.000499632  0.000452079  0.000417042  0.000623244  0.000751941  0.00143423  0.000866853  6.16819e-05  0.0104506  -0.000137493  0.000933011  1.29888e-06  0.000611793  19.7492  8.67677  -65.4985  30.0997  2.62139  74.5009  -0.025033  -0.0170607  -2017.71  -897.712  -1345.86  -0.229971  -0.152691  0.156172  0.102748  -981.761  -653.934  9.87328  -2.20052  7.38077e-05
0.00109648  3781.55  0.000378492  0.000261919  -0.000408006  -0.0005474  0.000495575  0.000456151  0.00067981  0.000824227  0.00157226  0.000950561  6.84688e-05  0.0114221  -0.000153582  0.00102114  2.25525e-06  0.000684144  26.9713  17.6992  -86.2933  33.0687  2.29869  169.168  -0.0262629  -0.0179166  -1984.9  -883.176  -1324.02  -0.241483  -0.160309  0.165185  0.108628  -1003.63  -668.487  10.2263  -2.2586  7.7988e-05
0.00112202  3860.03  0.000414903  0.000287065  -0.000447434  -0.000599746  0.000543251  0.0004989  0.000741424  0.00090344  0.00172353  0.00104234  7.60112e-05  0.012483  -0.000171539  0.00111754  3.39507e-06  0.000764979  -9.80331  -7.53593  0.413415  -10.0233  -12.9152  -86.0771  -0.027548  -0.0188128  -1952.04  -868.624  -1302.15  -0.253533  -0.168281  0.17464  0.114791  -1025.53  -683.058  10.5898  -2.31675  8.239e-05
0.00114815  3940.12  0.000454808  0.000314618  -0.000490666  -0.000657108  0.000595509  0.000545625  0.000808525  0.000990242  0.00188933  0.00114297  8.43931e-05  0.0136415  -0.000191579  0.00122301  4.74548e-06  0.000855285  -0.875813  -7.92836  -23.7833  -1.80591  -9.80389  -32.6411  -0.0288907  -0.0197511  -1919.16  -854.062  -1280.27  -0.266148  -0.176623  0.184557  0.121249  -1047.45  -697.638  10.9588  -2.37826  8.70245e-05
0.0011749  4021.81  0.000498543  0.000344809  -0.000538067  -0.000719966  0.000652786  0.000596693  0.000881592  0.00108536  0.00207104  0.0012533  9.3708e-05  0.0149064  -0.000213945  0.00133837  6.33714e-06  0.000956168  8.47109  2.25899  -30.6416  8.77604  -6.20255  2.56801  -0.0302933  -0.0207336  -1886.27  -839.5  -1258.39  -0.279352  -0.185353  0.194957  0.128015  -1069.38  -712.221  11.3384  -2.43991  9.19031e-05
0.00120226  4105.16  0.000546473  0.000377891  -0.000590039  -0.000788844  0.000715566  0.000652503  0.000961143  0.00118959  0.00227018  0.00137426  0.00010406  0.0162874  -0.000238902  0.00146456  8.2046e-06  0.00106886  -22.5778  -23.2124  22.4195  -29.756  -19.6168  -149.604  -0.0317583  -0.0217623  -1853.4  -824.946  -1236.51  -0.293172  -0.194487  0.205863  0.135102  -1091.29  -726.796  11.7263  -2.50336  9.7038e-05
0.00123027  4190.21  0.000599001  0.000414138  -0.000647023  -0.000864317  0.000784374  0.000713492  0.00104774  0.00130379  0.00248844  0.00150687  0.000115564  0.017795  -0.000266751  0.00160258  1.03868e-05  0.00119473  -22.3365  -18.8076  11.9744  -23.0866  -16.4676  -135.411  -0.0332883  -0.0228392  -1820.55  -810.408  -1214.66  -0.307636  -0.204043  0.217296  0.142523  -1113.18  -741.355  12.1214  -2.56949  0.000102442
0.00125893  4276.98  0.000656567  0.000453853  -0.000709499  -0.000947014  0.000859789  0.000780136  0.00114199  0.00142893  0.00272763  0.00165227  0.000128349  0.0194406  -0.000297823  0.00175353  1.29274e-05  0.00133532  -9.88382  -14.4788  -4.25552  -10.031  -12.6657  -67.3236  -0.0348859  -0.0239668  -1787.76  -795.895  -1192.85  -0.322775  -0.214041  0.229281  0.150294  -1135.04  -755.891  12.5282  -2.63541  0.000108128
0.00128825  4365.54  0.000719652  0.000497367  -0.000777997  -0.00103763  0.000942444  0.000852955  0.00124456  0.00156605  0.00298975  0.00181168  0.000142557  0.0212368  -0.000332491  0.00191861  1.58757e-05  0.00149234  -5.61524  -3.83616  -22.2655  -0.45742  -9.82818  -36.4089  -0.0365538  -0.0251472  -1755.03  -781.415  -1171.08  -0.338617  -0.2245  0.241843  0.158429  -1156.86  -770.396  12.9426  -2.70394  0.00011411
0.00131826  4455.92  0.000788785  0.000545043  -0.000853096  -0.0011369  0.00103303  0.000932514  0.00135615  0.00171628  0.00327701  0.00198644  0.000158347  0.0231971  -0.000371169  0.00209915  1.92869e-05  0.0016677  -6.16549  -8.6664  -20.9004  -4.22426  -10.1906  -30.621  -0.0382949  -0.0263831  -1722.39  -766.976  -1149.37  -0.355197  -0.235442  0.255008  0.166944  -1178.62  -784.86  13.3641  -2.77557  0.000120403
0.00134896  4548.15  0.000864543  0.000597277  -0.000935429  -0.00124568  0.00113231  0.00101943  0.00147754  0.00188089  0.0035918  0.00217803  0.000175895  0.0253362  -0.000414317  0.00229657  2.32227e-05  0.00186354  -11.9722  -12.706  -0.453411  -10.6973  -13.989  -76.079  -0.0401121  -0.0276768  -1689.85  -752.586  -1127.73  -0.372547  -0.246887  0.268804  0.175855  -1200.31  -799.276  13.7961  -2.84819  0.000127022
0.00138038  4642.29  0.00094756  0.000654505  -0.00102569  -0.00136485  0.00124112  0.00111438  0.00160958  0.00206124  0.00393677  0.00238808  0.000195395  0.0276703  -0.000462451  0.00251244  2.77525e-05  0.00208224  -8.96619  -11.0315  -9.45548  -8.12796  -12.3718  -64.4083  -0.0420084  -0.0290313  -1657.43  -738.252  -1106.17  -0.390702  -0.258858  0.283259  0.18518  -1221.92  -813.638  14.2378  -2.92246  0.000133983
0.00141254  4738.37  0.00103853  0.000717201  -0.00112465  -0.00149541  0.00136036  0.0012181  0.00175316  0.00225883  0.00431478  0.00261835  0.000217066  0.030217  -0.000516143  0.00274847  3.29538e-05  0.00232646  -3.99801  -5.95839  -18.1334  -0.449761  -9.87762  -16.7735  -0.0439869  -0.0304492  -1625.14  -723.983  -1084.71  -0.409698  -0.271379  0.298404  0.194935  -1243.44  -827.936  14.6895  -2.99835  0.000141303
0.00144544  4836.47  0.00113821  0.000785888  -0.00123313  -0.00163844  0.00149103  0.00133139  0.00190926  0.00247531  0.00472901  0.0028708  0.000241148  0.0329951  -0.000576033  0.00300652  3.89133e-05  0.00259918  -11.5503  -12.0778  -6.29563  -10.688  -14.1086  -69.9992  -0.0460507  -0.0319336  -1593.01  -709.785  -1063.35  -0.429576  -0.284475  0.31427  0.205139  -1264.85  -842.163  15.1488  -3.07757  0.000148998
0.00147911  4936.58  0.00124744  0.000861137  -0.00135206  -0.00179513  0.00163424  0.00145512  0.00207895  0.00271249  0.00518291  0.00314756  0.00026791  0.0360255  -0.000642833  0.00328864  4.57278e-05  0.00290371  -11.9689  -14.0108  0.198546  -13.5983  -14.5181  -85.2832  -0.0482033  -0.0334876  -1561.05  -695.667  -1042.11  -0.450373  -0.29817  0.330891  0.215812  -1286.15  -856.312  15.6201  -3.15734  0.000157089
0.00151356  5038.77  0.00136712  0.000943572  -0.00148243  -0.00196678  0.00179116  0.00159025  0.00226336  0.00297232  0.00568026  0.00345095  0.00029765  0.0393308  -0.000717336  0.00359704  5.35052e-05  0.00324375  -1.71654  -3.86825  -30.47  3.34583  -8.30088  -15.6023  -0.050448  -0.0351144  -1529.28  -681.635  -1021  -0.472133  -0.312492  0.348301  0.226973  -1307.33  -870.377  16.0986  -3.24111  0.000165593
0.00154882  5143.09  0.00149826  0.00103388  -0.00162534  -0.0021548  0.00196313  0.00173781  0.00246375  0.00325697  0.00622523  0.00378355  0.000330699  0.0429354  -0.000800428  0.00393415  6.2366e-05  0.00362344  2.25089  -3.09823  -31.2868  7.04392  -6.98785  15.4233  -0.0527882  -0.0368175  -1497.71  -667.697  -1000.02  -0.494898  -0.327469  0.366536  0.238644  -1328.38  -884.35  16.59  -3.32514  0.00017453
0.00158489  5249.55  0.00164194  0.0011328  -0.00178199  -0.00236075  0.00215157  0.00189893  0.00268144  0.0035688  0.00682235  0.00414816  0.000367423  0.046866  -0.000893094  0.00430263  7.24446e-05  0.00404739  -3.6845  -6.27709  -18.6619  -1.45044  -9.41157  -23.8288  -0.0552276  -0.0386004  -1466.35  -653.858  -979.189  -0.518716  -0.343129  0.385636  0.250846  -1349.28  -898.224  17.0923  -3.41101  0.000183922
0.00162181  5358.26  0.00179937  0.00124117  -0.00195371  -0.00258632  0.00235806  0.00207485  0.00291787  0.00391041  0.0074766  0.00454785  0.000408232  0.0511516  -0.000996432  0.00470535  8.38902e-05  0.00452076  -1.60084  -5.09501  -25.2653  1.69229  -9.21443  -12.3896  -0.0577698  -0.0404669  -1435.22  -640.127  -958.515  -0.543632  -0.359504  0.405639  0.263601  -1370.03  -911.993  17.6018  -3.5013  0.000193791
0.00165959  5469.2  0.00197186  0.00135988  -0.00214192  -0.00283338  0.00258431  0.00226691  0.00317461  0.00428462  0.00819342  0.004986  0.000453579  0.0558237  -0.00111167  0.00514548  9.68691e-05  0.0050493  -4.23792  -6.23661  -18.7105  -0.44863  -9.46017  -29.5965  -0.0604185  -0.0424209  -1404.34  -626.508  -938.008  -0.569698  -0.376624  0.426588  0.276935  -1390.61  -925.65  18.1235  -3.59293  0.00020416
0.00169824  5582.43  0.00216083  0.00148991  -0.00234823  -0.00310397  0.00283223  0.00247658  0.00345334  0.00469454  0.00897879  0.00546631  0.000503967  0.0609165  -0.00124017  0.00562644  0.000111566  0.00563943  -2.19762  -5.91208  -21.6602  0.0770154  -8.7601  -22.2808  -0.0631776  -0.0444666  -1373.71  -613.009  -917.676  -0.596964  -0.394523  0.448527  0.290869  -1411.02  -939.19  18.656  -3.68698  0.000215052
0.0017378  5698.01  0.00236787  0.00163234  -0.00257434  -0.00340029  0.00310387  0.00270545  0.00375587  0.00514356  0.00983924  0.00599282  0.000559957  0.0664672  -0.00138344  0.00615199  0.000128187  0.00629832  -1.53249  -4.90825  -24.2071  2.19986  -9.38351  -12.796  -0.0660509  -0.0466083  -1343.36  -599.636  -897.529  -0.625486  -0.413235  0.471503  0.305431  -1431.25  -952.606  19.2005  -3.78281  0.000226494
0.00177828  5815.96  0.00259469  0.00178836  -0.00282217  -0.0037248  0.00340149  0.00295525  0.00408414  0.00563541  0.0107819  0.00656997  0.000622169  0.0725163  -0.0015432  0.00672621  0.00014696  0.00703399  -2.95362  -6.32539  -20.7139  0.350155  -9.47175  -26.8764  -0.0690425  -0.0488505  -1313.28  -586.393  -877.574  -0.655321  -0.432796  0.495562  0.320647  -1451.3  -965.894  19.757  -3.88068  0.00023851
0.0018197  5936.38  0.00284318  0.00195924  -0.00309378  -0.00408015  0.00372757  0.00322789  0.00444028  0.00617414  0.0118147  0.00720263  0.000691294  0.0791076  -0.00172131  0.00735356  0.000168137  0.00785537  -3.89228  -7.09467  -19.2847  -0.904458  -9.89128  -24.3978  -0.0721564  -0.051198  -1283.5  -573.287  -857.82  -0.686526  -0.453244  0.520757  0.336545  -1471.14  -979.046  20.3236  -3.98204  0.00025113
0.00186209  6059.24  0.00311539  0.00214641  -0.00339145  -0.00446924  0.00408483  0.00352542  0.00482653  0.00676423  0.0129461  0.00789613  0.000768097  0.0862887  -0.00191988  0.00803891  0.000192001  0.00877245  -1.60365  -4.37546  -26.0851  2.4777  -8.52983  -8.14207  -0.0753966  -0.0536558  -1254.03  -560.324  -838.275  -0.719165  -0.474617  0.547141  0.353152  -1490.78  -992.058  20.9025  -4.08566  0.000264381
0.00190546  6184.61  0.0034136  0.00235141  -0.00371765  -0.00489526  0.00447623  0.00385008  0.00524534  0.00741054  0.0141855  0.00865631  0.00085343  0.0941115  -0.00214126  0.00878754  0.000218861  0.00979636  -1.64206  -5.55467  -23.0914  1.62969  -9.05136  -16.7109  -0.0787673  -0.0562292  -1224.88  -547.507  -818.947  -0.753301  -0.496956  0.574769  0.370499  -1510.21  -1004.93  21.492  -4.19283  0.000278293
0.00194984  6312.52  0.00374026  0.00257594  -0.00407512  -0.00536169  0.00490503  0.00420432  0.00569934  0.00811841  0.0155432  0.00948956  0.000948237  0.102632  -0.00238805  0.00960523  0.000249064  0.0109396  -3.66868  -6.58845  -20.7287  -0.493706  -9.74877  -23.0397  -0.0822726  -0.0589235  -1196.05  -534.843  -799.842  -0.789003  -0.520302  0.603699  0.388618  -1529.43  -1017.64  22.0949  -4.30204  0.000292899
0.00199526  6443.02  0.00409809  0.00282185  -0.00446684  -0.00587232  0.00537477  0.00459081  0.00619135  0.00889368  0.0170305  0.0104029  0.00105357  0.111911  -0.00266315  0.0104983  0.000282992  0.0122159  -1.76609  -5.51539  -24.019  1.49449  -8.90015  -13.0324  -0.0859168  -0.0617447  -1167.56  -522.335  -780.967  -0.826339  -0.544701  0.633994  0.407539  -1548.41  -1030.21  22.7114  -4.41326  0.000308232
0.00204174  6576.14  0.00449005  0.00309117  -0.00489606  -0.00643132  0.00588936  0.00501243  0.0067244  0.00974275  0.0186596  0.0114041  0.00117058  0.122015  -0.00296979  0.0114735  0.000321068  0.013641  -1.75042  -5.13214  -24.9891  1.95948  -8.7448  -10.1873  -0.0897041  -0.0646988  -1139.42  -509.988  -762.329  -0.865383  -0.570198  0.665718  0.427296  -1567.16  -1042.61  23.3393  -4.52824  0.000324325
0.0020893  6711.92  0.00491937  0.00338613  -0.00536635  -0.00704321  0.00645305  0.00547234  0.00730174  0.0106726  0.0204441  0.0125014  0.00130058  0.133015  -0.00331157  0.0125384  0.000363761  0.015232  -3.10461  -6.32857  -21.0122  0.200336  -9.47651  -23.7249  -0.0936386  -0.0677921  -1111.63  -497.807  -743.933  -0.906212  -0.59684  0.698938  0.447925  -1585.68  -1054.85  23.9784  -4.64733  0.000341215
0.00213796  6850.41  0.00538962  0.00370916  -0.00588163  -0.00771295  0.00707051  0.00597398  0.00792687  0.0116909  0.0223987  0.0137042  0.00144498  0.144989  -0.00369251  0.0137011  0.000411589  0.0170083  -3.94779  -6.70753  -19.7118  -1.07171  -9.67685  -26.477  -0.0977245  -0.0710313  -1084.21  -485.795  -725.786  -0.948905  -0.624676  0.733724  0.46946  -1603.96  -1066.93  24.6341  -4.7673  0.000358939
0.00218776  6991.63  0.00590467  0.00406291  -0.00644615  -0.00844597  0.00774684  0.00652106  0.00860354  0.0128061  0.0245395  0.0150226  0.0016054  0.158022  -0.00411705  0.0149705  0.000465128  0.0189915  -3.18374  -6.18051  -21.2505  0.00123447  -9.39874  -20.6906  -0.101966  -0.0744234  -1057.16  -473.957  -707.894  -0.993545  -0.65376  0.770152  0.49194  -1621.98  -1078.83  25.3004  -4.89232  0.000377538
0.00223872  7135.58  0.00646876  0.00445031  -0.00706459  -0.00924819  0.00848763  0.00711767  0.00933577  0.0140272  0.0268843  0.0164676  0.00178358  0.172204  -0.00459017  0.0163562  0.000525012  0.0212056  -3.55392  -6.54786  -20.8143  -0.838181  -9.64341  -24.0922  -0.106367  -0.0779759  -1030.49  -462.295  -690.26  -1.04022  -0.684143  0.808299  0.515402  -1639.75  -1090.56  25.9829  -5.01895  0.000397051
0.00229087  7282.35  0.00708656  0.00487455  -0.00774206  -0.0101261  0.00929899  0.00776822  0.0101279  0.0153643  0.0294523  0.0180513  0.00198149  0.187634  -0.00511739  0.0178687  0.000591943  0.0236774  -3.44284  -6.56527  -20.4711  -0.565442  -9.63254  -23.8216  -0.110931  -0.0816964  -1004.2  -450.813  -672.89  -1.08901  -0.715882  0.848247  0.539887  -1657.27  -1102.12  26.678  -5.1499  0.000417523
0.00234423  7431.91  0.00776315  0.00533911  -0.00848416  -0.0110866  0.0101876  0.00847752  0.0109845  0.0168284  0.0322646  0.0197872  0.0022013  0.204421  -0.00570485  0.0195193  0.000666698  0.0264371  -2.9695  -6.16192  -21.5836  0.0779949  -9.36715  -20.8278  -0.115663  -0.085593  -978.304  -439.514  -655.788  -1.14003  -0.749035  0.890082  0.565436  -1674.52  -1113.49  27.3897  -5.28276  0.000438999
0.00239883  7584.33  0.0085041  0.00584781  -0.00929699  -0.0121377  0.0111608  0.0092508  0.0119105  0.0184316  0.0353445  0.0216898  0.00244543  0.222678  -0.0063594  0.0213207  0.000750136  0.0295179  -3.33068  -6.30334  -21.1718  -0.243113  -9.54718  -22.2388  -0.120566  -0.0896744  -952.806  -428.401  -638.958  -1.19336  -0.783661  0.933893  0.592092  -1691.51  -1124.68  28.1147  -5.42006  0.000461524
0.00245471  7739.62  0.00931549  0.00640485  -0.0101872  -0.0132875  0.0122265  0.0100938  0.0129112  0.0201868  0.0387173  0.0237749  0.00271654  0.242533  -0.00708864  0.0232862  0.000843208  0.0329572  -2.75773  -6.08955  -22.0898  0.484237  -9.28897  -19.151  -0.125644  -0.0939496  -927.709  -417.477  -622.405  -1.2491  -0.819824  0.979776  0.619899  -1708.23  -1135.69  28.8545  -5.56109  0.00048515
0.00251189  7897.77  0.010204  0.00701479  -0.0111622  -0.0145454  0.0133936  0.0110126  0.0139922  0.0221084  0.0424105  0.0260603  0.00301761  0.264121  -0.00790103  0.0254306  0.000946963  0.0367967  -3.22097  -6.31114  -21.2168  -0.0834231  -9.53074  -22.1719  -0.130899  -0.0984279  -903.019  -406.744  -606.13  -1.30737  -0.857588  1.02783  0.648903  -1724.68  -1146.51  29.6101  -5.70556  0.000509926
0.0025704  8058.81  0.0111769  0.00768265  -0.0122298  -0.0159213  0.0146715  0.012014  0.0151596  0.0242123  0.0464547  0.0285649  0.00335191  0.287589  -0.00880599  0.0277699  0.00106256  0.0410827  -3.39607  -6.49778  -20.8895  -0.526584  -9.64337  -23.0428  -0.136334  -0.103119  -878.74  -396.204  -590.139  -1.36827  -0.897021  1.07815  0.679151  -1740.85  -1157.13  30.3817  -5.85353  0.000535908
0.00263027  8222.76  0.0122422  0.00841389  -0.0133989  -0.0174261  0.0160708  0.0131052  0.0164197  0.0265154  0.0508827  0.0313099  0.0037231  0.313096  -0.00981397  0.0303215  0.0011913  0.045867  -3.50441  -6.57921  -20.6675  -0.516363  -9.60728  -23.2329  -0.141953  -0.108035  -854.876  -385.86  -574.432  -1.43192  -0.938192  1.13086  0.710692  -1756.75  -1167.57  31.1689  -6.00577  0.000563151
0.00269153  8389.63  0.0134085  0.00921452  -0.0146789  -0.0190719  0.0176028  0.0142944  0.0177795  0.0290366  0.055731  0.0343182  0.00413522  0.340813  -0.0109366  0.0331043  0.00133458  0.0512074  -3.23866  -6.38173  -21.0435  -0.16602  -9.50521  -21.7295  -0.147758  -0.113184  -831.429  -375.713  -559.013  -1.49843  -0.981175  1.18607  0.743577  -1772.37  -1177.82  31.9741  -6.16091  0.000591713
0.00275423  8559.43  0.0146855  0.0100911  -0.0160803  -0.0208716  0.0192802  0.01559  0.0192462  0.0317965  0.0610391  0.0376149  0.00459273  0.370928  -0.0121868  0.0361388  0.00149399  0.0571682  -2.88202  -6.08276  -21.8031  0.304214  -9.35959  -19.8586  -0.15375  -0.11858  -808.401  -365.765  -543.884  -1.56793  -1.02604  1.24389  0.777856  -1787.71  -1187.86  32.7956  -6.32047  0.000621656
0.00281838  8732.15  0.0160835  0.0110508  -0.0176144  -0.0228394  0.0211165  0.0170015  0.0208275  0.0348173  0.0668502  0.0412278  0.00510061  0.40364  -0.0135789  0.0394475  0.00167127  0.0638213  -3.10631  -6.27665  -21.2618  0.0801095  -9.42971  -21.3135  -0.15993  -0.124235  -785.796  -356.018  -529.046  -1.64056  -1.07288  1.30446  0.813584  -1802.76  -1197.72  33.6337  -6.48468  0.000653045
0.00288403  8907.78  0.0176139  0.0121015  -0.0192936  -0.0249908  0.0231267  0.0185391  0.0225318  0.0381236  0.0732119  0.045187  0.00566434  0.439166  -0.015129  0.0430545  0.00186834  0.0712465  -3.13461  -6.26695  -21.2875  0.0422905  -9.43595  -20.5195  -0.1663  -0.13016  -763.615  -346.472  -514.502  -1.71643  -1.12176  1.3679  0.850816  -1817.53  -1207.37  34.4902  -6.65271  0.000685946
0.00295121  9086.35  0.0192893  0.0132517  -0.0211315  -0.0273426  0.0253271  0.0202139  0.0243677  0.0417423  0.0801758  0.0495257  0.00629001  0.477741  -0.0168546  0.0469863  0.00208735  0.079533  -3.13978  -6.33789  -21.1764  0.00880361  -9.45256  -21.3343  -0.172859  -0.136371  -741.859  -337.129  -500.253  -1.7957  -1.17276  1.43436  0.889608  -1832.02  -1216.83  35.3648  -6.82508  0.000720429
0.00301995  9267.82  0.0211231  0.0145109  -0.0231428  -0.0299132  0.0277357  0.0220379  0.0263445  0.0457025  0.0877985  0.05428  0.00698436  0.519617  -0.0187755  0.0512714  0.00233065  0.0887802  -3.06152  -6.23991  -21.3436  0.133919  -9.42438  -20.9585  -0.179607  -0.142881  -720.529  -327.99  -486.299  -1.8785  -1.22599  1.50397  0.930017  -1846.23  -1226.09  36.2582  -7.00179  0.000756567
0.0030903  9452.17  0.0231303  0.0158893  -0.0253437  -0.0327227  0.0303717  0.0240242  0.0284722  0.0500363  0.0961419  0.0594896  0.00775486  0.565067  -0.0209136  0.0559409  0.00260088  0.0990986  -2.83881  -6.09602  -21.7457  0.365278  -9.30337  -19.4916  -0.186542  -0.149705  -699.625  -319.055  -472.641  -1.96499  -1.28152  1.5769  0.972105  -1860.14  -1235.15  37.1699  -7.18355  0.000794437
0.00316228  9639.37  0.0253272  0.0173981  -0.0277518  -0.0357929  0.0332566  0.026187  0.0307611  0.0547785  0.105273  0.0651981  0.00860975  0.614385  -0.023293  0.0610285  0.00290093  0.110611  -2.97755  -6.16484  -21.5126  0.210972  -9.35566  -20.217  -0.193661  -0.156859  -679.147  -310.326  -459.28  -2.05532  -1.33945  1.65329  1.01593  -1873.78  -1244.01  38.1013  -7.36991  0.000834118
0.00323594  9829.44  0.0277315  0.0190498  -0.0303862  -0.0391475  0.0364136  0.0285418  0.0332222  0.0599674  0.115267  0.071453  0.00955818  0.667888  -0.0259406  0.0665708  0.00323405  0.123456  -2.90796  -6.11358  -21.6712  0.286335  -9.33735  -19.9368  -0.200961  -0.16436  -659.095  -301.802  -446.217  -2.14965  -1.39988  1.73333  1.06156  -1887.13  -1252.66  39.053  -7.56088  0.000875693
0.00331131  10022.3  0.0303627  0.0208575  -0.033268  -0.0428125  0.0398681  0.0311053  0.0358672  0.0656445  0.126203  0.0783063  0.0106103  0.725919  -0.0288864  0.0726075  0.00360382  0.137785  -3.082  -6.21143  -21.376  0.0772895  -9.39167  -20.7288  -0.208436  -0.172226  -639.468  -293.485  -433.451  -2.24815  -1.4629  1.81718  1.10905  -1900.19  -1261.12  40.0249  -7.75695  0.00091925
0.00338844  10218  0.0332419  0.0228362  -0.0364198  -0.046816  0.0436478  0.0338957  0.0387083  0.0718553  0.13817  0.0858151  0.0117772  0.788845  -0.0321633  0.0791817  0.00401423  0.153768  -3.08553  -6.24014  -21.3208  0.0503099  -9.39189  -20.9075  -0.216082  -0.180474  -620.265  -285.373  -420.982  -2.35099  -1.52862  1.90504  1.15848  -1912.97  -1269.38  41.0177  -7.95824  0.000964878
0.00346737  10416.3  0.0363923  0.0250018  -0.0398666  -0.0511887  0.047783  0.0369328  0.0417585  0.0786496  0.151264  0.0940418  0.0130713  0.857063  -0.0358081  0.0863399  0.0044697  0.171595  -3.04459  -6.19638  -21.3604  0.119576  -9.37517  -20.6184  -0.22389  -0.189126  -601.484  -277.468  -408.81  -2.45835  -1.59714  1.99709  1.2099  -1925.47  -1277.44  42.0315  -8.16502  0.00101267
