#   kval   P_lin   I_00   I_01   I_02   I_03   I_10   I_11   I_12   I_13   I_20   I_21   I_22   I_23   I_30   I_31   I_32   I_33   J_00   J_01   J_02   J_10   J_11   J_20   K_00   K_00_s   K_01   K_01_s   K_02_s   K_10   K_10_s   K_11   K_11_s   K_20   K_20_s   K_30   K_30_s   sigma_3
0.0860994  7584.97  723.768  619.265  -365.764  -1037.67  828.272  573.465  -160.298  1178.51  2947.33  2499.96  665.064  2157.39  -1785.79  804.452  2584.91  11873.9  -4.30039  -5.97372  -11.295  -2.62706  -7.64705  -27.0573  410.885  -91.84  -647.491  -1110.21  -1587.84  80.5491  -106.599  741.222  -77.0814  -2370.77  -871.197  833.072  -309.594  0.365655
0.0891251  7119.19  758.519  650.498  -378.074  -1081.42  866.54  602.454  -168.154  1234.37  3088.09  2626.01  698.542  2204.16  -1880.74  834.709  2708.43  12546.2  -4.32623  -5.96546  -11.0648  -2.687  -7.60469  -27.1868  426.773  -93.5594  -681.29  -1132.09  -1627.21  91.6262  -107.07  761.919  -80.049  -2341.52  -844.739  841.318  -312.537  0.383847
0.0922571  6669.3  793.087  681.767  -389.62  -1126.56  904.407  631.629  -175.481  1288.66  3228.01  2752.14  731.904  2248.46  -1973.56  865.158  2840.68  13206.9  -4.35231  -5.9576  -10.8357  -2.74702  -7.56288  -27.3178  441.846  -95.0562  -716.366  -1153.9  -1666.33  102.203  -107.346  781.489  -82.7663  -2311.56  -818.492  848.681  -314.979  0.402809
0.0954993  6248.44  827.293  712.908  -400.347  -1174.62  941.678  660.851  -182.199  1340.22  3366.37  2877.66  764.965  2290.55  -2061.95  896.558  2988.03  13838.2  -4.3786  -5.95012  -10.6078  -2.80707  -7.52165  -27.4502  456.017  -96.3355  -752.702  -1175.61  -1705.25  112.175  -107.416  799.859  -85.2552  -2280.96  -792.438  855.165  -316.946  0.422565
0.0988553  5868.03  861.041  743.82  -410.273  -1227.36  978.262  690.022  -188.294  1388.01  3502.78  3002.18  797.619  2330.78  -2143.76  929.806  3157.36  14422.8  -4.40508  -5.94304  -10.3812  -2.86712  -7.481  -27.5839  469.285  -97.416  -790.278  -1197.18  -1744.01  121.526  -107.276  817.044  -87.5558  -2249.77  -766.556  860.801  -318.482  0.443142
0.102329  5536.86  894.336  774.48  -419.495  -1286.49  1014.19  719.101  -193.828  1431.22  3637.27  3125.61  829.86  2369.51  -2217.28  965.827  3355.15  14946.4  -4.43171  -5.93633  -10.1561  -2.9271  -7.44094  -27.7188  481.75  -98.329  -829.069  -1218.56  -1782.65  130.338  -106.936  833.161  -89.7221  -2218.05  -740.83  865.644  -319.647  0.464566
0.105925  5258.08  927.3  804.961  -428.188  -1353.42  1049.64  748.119  -198.947  1469.53  3770.37  3248.26  861.803  2407.03  -2281.63  1005.42  3586.3  15400.7  -4.45848  -5.92998  -9.93266  -2.98697  -7.40149  -27.8545  493.61  -99.1147  -869.05  -1239.69  -1821.21  138.799  -106.414  848.421  -91.815  -2185.83  -715.255  869.77  -320.508  0.486864
0.109648  5030.46  960.159  835.422  -436.578  -1428.89  1084.9  777.176  -203.862  1503.15  3903  3370.81  893.669  2443.51  -2337.01  1049.09  3852.9  15785.3  -4.48534  -5.92399  -9.71089  -3.04669  -7.36264  -27.991  505.14  -99.8173  -910.2  -1260.51  -1859.66  147.18  -105.742  863.1  -93.893  -2153.14  -689.843  873.259  -321.131  0.510063
0.113501  4845.83  993.213  866.094  -444.917  -1512.71  1120.33  806.428  -208.828  1532.95  4036.41  3494.21  925.759  2478.94  -2384.9  1096.86  4153.12  16110.1  -4.51228  -5.91834  -9.49094  -3.10621  -7.32441  -28.1282  516.658  -100.478  -952.502  -1280.98  -1897.97  155.81  -104.955  877.507  -96.0017  -2119.97  -664.628  876.188  -321.573  0.53419
0.11749  4691.5  1026.78  897.225  -453.439  -1603.49  1156.33  836.053  -214.101  1560.4  4171.89  3619.49  958.397  2513.05  -2428.03  1148.14  4480.55  16395.1  -4.53926  -5.91303  -9.27293  -3.16549  -7.2868  -28.2659  528.465  -101.129  -995.947  -1301.08  -1936.05  165.011  -104.094  891.919  -98.1642  -2086.3  -639.663  878.607  -321.872  0.559273
0.121619  4553.19  1061.12  929.035  -462.308  -1698.63  1193.21  866.209  -219.891  1587.45  4310.53  3747.55  991.861  2545.38  -2470.17  1201.68  4824.07  16668.9  -4.56627  -5.90804  -9.05694  -3.2245  -7.24981  -28.4039  540.784  -101.785  -1040.53  -1320.79  -1973.78  175.043  -103.196  906.525  -100.375  -2052.1  -615.026  880.534  -322.037  0.585341
0.125893  4412.17  1096.4  961.665  -471.57  -1794.32  1231.13  897.006  -226.306  1616.31  4452.96  3878.99  1026.32  2575.27  -2515.79  1255.58  5168.37  16966.9  -4.59329  -5.90337  -8.84308  -3.2832  -7.21346  -28.5423  553.691  -102.443  -1086.25  -1340.13  -2011  186.026  -102.289  921.357  -102.596  -2017.34  -590.804  881.939  -322.047  0.612421
0.130317  4251.21  1132.58  995.122  -481.111  -1886.16  1270.04  928.463  -233.305  1649.07  4599.06  4013.82  1061.78  2601.97  -2569.22  1307.54  5496.29  17324.4  -4.62029  -5.89903  -8.63143  -3.34156  -7.17776  -28.6808  567.063  -103.069  -1133.12  -1359.13  -2047.55  197.882  -101.383  936.245  -104.755  -1981.98  -567.087  882.745  -321.845  0.640542
0.134896  4056.78  1169.4  1029.22  -490.644  -1970.04  1309.59  960.459  -240.665  1687.06  4747.71  4151.26  1097.98  2624.78  -2633.49  1355.33  5792.6  17767.7  -4.64728  -5.89499  -8.42209  -3.39956  -7.14271  -28.8195  580.556  -103.607  -1181.12  -1377.84  -2083.28  210.307  -100.46  950.804  -106.754  -1946.02  -543.955  882.837  -321.353  0.669734
0.139637  3827.22  1206.33  1063.55  -499.744  -2043.48  1349.12  992.687  -248.011  1730.17  4896.72  4289.62  1134.41  2643.19  -2708.86  1397.48  6049.09  18302.2  -4.67422  -5.89128  -8.21513  -3.45717  -7.10834  -28.9581  593.644  -103.981  -1230.24  -1396.31  -2118.11  222.802  -99.4763  964.486  -108.486  -1909.47  -521.458  882.082  -320.478  0.700026
0.144544  3572.65  1242.63  1097.5  -507.938  -2106.62  1387.75  1024.68  -254.887  1776.55  5043.07  4426.42  1170.33  2657.04  -2792.11  1433.8  6268.2  18906  -4.70111  -5.88788  -8.01065  -3.51435  -7.07464  -29.0967  605.725  -104.121  -1280.45  -1414.56  -2152  234.765  -98.3764  976.685  -109.865  -1872.41  -499.612  880.357  -319.142  0.731449
0.149624  3310.29  1277.54  1130.45  -514.82  -2162.48  1424.64  1055.92  -260.868  1822.94  5183.72  4559.08  1204.99  2666.5  -2877.12  1465.62  6463.65  19533.2  -4.72793  -5.88478  -7.80872  -3.57109  -7.04163  -29.2352  616.261  -103.98  -1331.69  -1432.6  -2184.97  245.639  -97.1094  986.884  -110.85  -1834.93  -478.394  877.577  -317.294  0.764032
0.154882  3058.14  1310.55  1161.93  -520.157  -2216.42  1459.16  1086.03  -265.671  1865.45  5316.5  4685.68  1237.84  2672.1  -2956.26  1495.53  6657.81  20125  -4.75467  -5.88199  -7.60942  -3.62735  -7.00931  -29.3735  624.917  -103.546  -1383.88  -1450.42  -2217.13  255.046  -95.6404  994.788  -111.451  -1797.15  -457.753  873.725  -314.927  0.797808
0.160325  2832.82  1341.44  1191.74  -523.951  -2275.16  1491.14  1114.82  -269.229  1900.33  5440.63  4805.44  1268.67  2674.58  -3021.98  1526.92  6877.47  20621.1  -4.78129  -5.87949  -7.41282  -3.6831  -6.97769  -29.5114  631.664  -102.842  -1436.92  -1467.96  -2248.59  262.909  -93.957  1000.42  -111.728  -1759.2  -437.623  868.855  -312.082  0.832809
0.165959  2647.03  1370.42  1220  -526.469  -2345.15  1520.84  1142.36  -271.738  1924.9  5556.89  4918.82  1297.64  2674.67  -3068.61  1563.17  7147.36  20973.9  -4.80779  -5.87728  -7.21899  -3.73831  -6.94676  -29.6489  636.815  -101.925  -1490.73  -1485.17  -2279.46  269.491  -92.0777  1004.14  -111.773  -1721.16  -417.944  863.089  -308.841  0.869065
0.171791  2505.55  1398.02  1247.1  -528.189  -2430.3  1548.93  1168.92  -273.628  1938.61  5667.52  5027.51  1325.28  2672.9  -3094.48  1606.53  7481.17  21166.7  -4.83415  -5.87533  -7.02799  -3.79296  -6.91652  -29.7858  640.966  -100.878  -1545.22  -1501.98  -2309.78  275.355  -90.0575  1006.58  -111.699  -1683.12  -398.685  856.584  -305.31  0.906611
0.177828  2398.8  1425.02  1273.68  -529.667  -2529.74  1576.35  1194.99  -275.437  1943.83  5775.74  5134.09  1352.38  2669.41  -3103.75  1656.82  7873.19  21228.3  -4.86033  -5.87365  -6.83988  -3.84702  -6.88696  -29.922  644.817  -99.7895  -1600.32  -1518.36  -2339.56  281.193  -87.9757  1008.44  -111.603  -1645.09  -379.854  849.488  -301.59  0.945477
0.184077  2309.08  1452.15  1300.34  -531.331  -2637.43  1603.95  1221.02  -277.625  1945.27  5884.49  5241.01  1379.66  2663.92  -3105.5  1711.23  8297.54  21227.6  -4.88633  -5.87221  -6.65471  -3.90045  -6.8581  -30.0574  648.918  -98.7196  -1656.01  -1534.3  -2368.71  287.573  -85.9091  1010.26  -111.53  -1607.04  -361.499  841.896  -297.754  0.985698
0.190546  2217.38  1479.71  1327.33  -533.321  -2743.81  1632.08  1247.22  -280.386  1948.43  5995.02  5349.37  1407.44  2655.81  -3110.6  1765.03  8715.47  21250.6  -4.91213  -5.87102  -6.47251  -3.95324  -6.82991  -30.1919  653.454  -97.6846  -1712.27  -1549.84  -2397.09  294.717  -83.9083  1012.19  -111.461  -1568.94  -343.697  833.823  -293.822  1.02731
0.197242  2109.28  1507.45  1354.47  -535.415  -2838.97  1660.42  1273.45  -283.567  1957.6  6106.27  5458.39  1435.49  2644.41  -3127.93  1813.11  9088.28  21369.7  -4.93771  -5.87006  -6.29334  -4.00537  -6.8024  -30.3255  658.146  -96.6516  -1769.08  -1565.04  -2424.57  302.378  -81.9822  1013.91  -111.321  -1530.76  -326.523  825.206  -289.763  1.07034
0.204174  1978.96  1534.62  1381.16  -537.095  -2916.61  1688.07  1299.25  -286.692  1974.09  6215.2  5565.61  1463.08  2629.23  -3160.69  1852.06  9392.87  21614.7  -4.96307  -5.86932  -6.11722  -4.05681  -6.77558  -30.4581  662.323  -95.5463  -1826.41  -1579.95  -2451.07  309.905  -80.0891  1014.74  -111.004  -1492.5  -310.023  815.938  -285.507  1.11482
0.211349  1833.45  1560.21  1406.57  -537.742  -2977.74  1713.85  1323.96  -289.145  1995  6317.67  5667.59  1489.18  2610.27  -3203.67  1882.04  9635.68  21948.9  -4.98818  -5.8688  -5.94419  -4.10756  -6.74942  -30.5895  665.195  -94.2791  -1884.19  -1594.6  -2476.58  316.494  -78.1491  1013.9  -110.409  -1454.23  -294.197  805.923  -280.981  1.16079
0.218776  1689.27  1583.39  1429.98  -536.935  -3031.05  1736.8  1347  -290.459  2014.04  6410.28  5761.43  1512.97  2587.99  -3244.68  1907.23  9853.21  22278.1  -5.01304  -5.86849  -5.77428  -4.15759  -6.72394  -30.7198  666.217  -92.7901  -1942.31  -1608.98  -2501.17  321.561  -76.085  1010.87  -109.495  -1416.04  -278.995  795.134  -276.139  1.20829
0.226464  1563.17  1603.96  1451.2  -534.66  -3089.14  1756.72  1368.18  -290.549  2024.49  6492.2  5846.29  1534.21  2563.16  -3270.21  1933.95  10095.8  22494.7  -5.03764  -5.86838  -5.60751  -4.20689  -6.69912  -30.8489  665.371  -91.0795  -2000.65  -1623.04  -2524.96  325.031  -73.8619  1005.71  -108.297  -1378.07  -264.343  783.634  -270.997  1.25734
0.234423  1463.71  1622.42  1470.61  -531.34  -3162.04  1774.23  1387.82  -289.77  2022.65  6565.59  5923.83  1553.4  2536.49  -3272.39  1967.47  10402  22532.4  -5.06195  -5.86846  -5.44391  -4.25545  -6.67496  -30.9766  663.19  -89.2131  -2059.11  -1636.74  -2548.05  327.389  -71.5104  998.992  -106.916  -1340.39  -250.179  771.556  -265.623  1.30799
0.242661  1388.16  1639.74  1488.99  -527.617  -3251.21  1790.49  1406.5  -288.73  2010.13  6634.34  5997.23  1571.49  2508.31  -3253.75  2008.86  10774.9  22406.3  -5.08598  -5.86871  -5.28348  -4.30324  -6.65145  -31.1029  660.481  -87.2966  -2117.62  -1650.03  -2570.47  329.416  -69.1196  991.545  -105.474  -1303.05  -236.482  759.044  -260.115  1.36026
0.251189  1322.91  1656.77  1507.06  -523.99  -3347.62  1806.48  1424.79  -287.943  1993.45  6701.95  6069.38  1589.33  2478.49  -3226.86  2053.83  11176.5  22213  -5.1097  -5.86914  -5.12624  -4.35026  -6.62859  -31.2278  657.854  -85.4205  -2176.13  -1662.92  -2592.19  331.729  -66.7905  983.978  -104.05  -1266.04  -223.278  746.187  -254.555  1.4142
0.260016  1253.57  1673.66  1524.94  -520.519  -3437.03  1822.38  1442.8  -287.512  1980.07  6769  6140.84  1607.09  2446.57  -3206.61  2095.28  11549.5  22071.3  -5.13311  -5.86973  -4.97221  -4.39649  -6.60635  -31.3511  655.362  -83.6107  -2234.65  -1675.47  -2613.13  334.401  -64.5777  976.323  -102.644  -1229.33  -210.616  732.994  -248.971  1.46984
0.269153  1173.58  1689.76  1542.1  -516.814  -3509.1  1837.42  1460.08  -287.081  1973.62  6832.87  6209.4  1624.12  2412.2  -3200.69  2127.82  11854.3  22045.3  -5.1562  -5.87047  -4.82137  -4.44192  -6.58475  -31.4729  652.494  -81.8177  -2293.12  -1687.72  -2633.21  336.932  -62.4589  968.055  -101.176  -1192.92  -198.535  719.416  -243.337  1.52721
0.278612  1086.72  1704.12  1557.74  -512.318  -3564.58  1850.5  1476  -286.091  1971.45  6889.66  6271.84  1639.48  2375.39  -3204.36  2151.56  12095.9  22101.9  -5.17896  -5.87136  -4.67373  -4.48655  -6.56377  -31.593  648.554  -79.9492  -2351.47  -1699.69  -2652.44  338.613  -60.349  958.495  -99.5494  -1156.84  -187.029  705.411  -237.596  1.58636
0.288403  1004.52  1716.13  1571.35  -506.729  -3615.42  1860.91  1490.16  -284.197  1966.21  6936.93  6326.02  1652.55  2336.59  -3203.16  2172.34  12323.5  22127.8  -5.20138  -5.87238  -4.5293  -4.53037  -6.54339  -31.7115  643.186  -77.9389  -2409.59  -1711.37  -2670.87  339.048  -58.1646  947.323  -97.7132  -1121.17  -176.052  690.997  -231.714  1.64732
0.298538  936.094  1726.03  1583.1  -500.237  -3675.18  1868.95  1502.67  -281.533  1951.67  6975.57  6372.63  1663.54  2296.39  -3184.4  2197.06  12590.4  22020.1  -5.22345  -5.87353  -4.38805  -4.57337  -6.52362  -31.8283  636.65  -75.8041  -2467.37  -1722.72  -2688.59  338.456  -55.8957  934.844  -95.7125  -1085.98  -165.548  676.257  -225.712  1.71012
0.30903  880.741  1734.66  1593.7  -493.352  -3747.48  1875.61  1514.11  -278.576  1928.07  7009.11  6414.59  1673.29  2255.14  -3148.01  2227.8  12909.1  21774.2  -5.24518  -5.8748  -4.24999  -4.61555  -6.50443  -31.9433  629.579  -73.6326  -2524.76  -1733.7  -2705.65  337.443  -53.614  921.714  -93.6511  -1051.33  -155.484  661.286  -219.657  1.7748
0.31989  831.147  1742.64  1603.65  -486.472  -3823.43  1881.63  1524.87  -275.728  1901.35  7040.06  6453.99  1682.43  2212.81  -3105.49  2260.32  13242.5  21479  -5.26654  -5.87619  -4.11509  -4.6569  -6.48583  -32.0565  622.436  -71.5142  -2581.74  -1744.35  -2722.04  336.47  -51.4146  908.403  -91.6138  -1017.2  -145.869  646.143  -213.616  1.84141
0.331131  779.059  1749.94  1612.92  -479.571  -3889.38  1886.96  1534.92  -272.983  1878.24  7068.26  6490.66  1690.91  2169.18  -3070.31  2287.77  13535.9  21242.4  -5.28754  -5.87767  -3.98335  -4.69742  -6.46779  -32.1679  615.154  -69.4688  -2638.28  -1754.69  -2737.74  335.472  -49.335  894.836  -89.6026  -983.583  -136.726  630.835  -207.609  1.90997
0.342768  723.601  1755.88  1620.95  -472.279  -3940.64  1890.82  1543.81  -269.976  1859.51  7091.01  6522.36  1698.08  2124.18  -3044.43  2307.61  13772.3  21083  -5.30818  -5.87925  -3.85474  -4.7371  -6.45032  -32.2774  607.274  -67.43  -2694.31  -1764.76  -2752.72  333.986  -47.3192  880.561  -87.5409  -950.495  -128.06  615.356  -201.611  1.98052
0.354813  670.548  1759.97  1627.31  -464.321  -3985.85  1892.63  1551.19  -266.409  1839.64  7106.21  6547.28  1703.42  2078.07  -3017.05  2324.04  13987.2  20916.6  -5.32844  -5.88092  -3.72924  -4.77596  -6.4334  -32.385  598.491  -65.3272  -2749.76  -1774.54  -2767.01  331.681  -45.2886  865.3  -85.3659  -917.975  -119.841  599.728  -195.59  2.05311
0.367282  624.804  1762.39  1632.15  -455.817  -4036.37  1892.62  1557.19  -262.366  1813.43  7114.67  6566.1  1707.12  2031.24  -2977.6  2342.82  14225.5  20657.9  -5.34832  -5.88267  -3.60682  -4.81398  -6.41701  -32.4907  588.979  -63.1646  -2804.54  -1784.01  -2780.66  328.703  -43.2306  849.255  -83.0986  -886.069  -112.031  584.008  -189.556  2.12777
0.380189  585.378  1763.74  1635.99  -447.121  -4093.22  1891.49  1562.22  -258.179  1781.79  7118.83  6580.84  1709.75  1983.89  -2927.52  2364.64  14489.9  20315.6  -5.36783  -5.88449  -3.48747  -4.85116  -6.40115  -32.5944  579.158  -61.0157  -2858.63  -1793.17  -2793.72  325.452  -41.2106  832.863  -80.8208  -854.797  -104.608  568.248  -183.554  2.20453
0.39355  547.639  1764.29  1639.03  -438.408  -4146.93  1889.55  1566.45  -254.026  1750.11  7119.78  6592.4  1711.61  1936.01  -2877.44  2384.86  14741.9  19973.2  -5.38695  -5.88638  -3.37115  -4.88752  -6.38581  -32.6963  569.207  -58.936  -2912.01  -1802.03  -2806.2  322.105  -39.2893  816.309  -78.5827  -824.159  -97.5741  552.475  -177.623  2.28345
0.40738  509.308  1763.75  1641.02  -429.53  -4190.4  1886.47  1569.66  -249.763  1721.26  7116.35  6599.78  1712.38  1887.55  -2833.23  2399.85  14953.6  19679  -5.40569  -5.88833  -3.25783  -4.92304  -6.37097  -32.7961  558.942  -56.9015  -2964.63  -1810.63  -2818.07  318.47  -37.4499  799.415  -76.3532  -794.155  -90.9305  536.703  -171.761  2.36454
0.421697  472.574  1761.78  1641.7  -420.298  -4227.88  1881.87  1571.64  -245.188  1692.33  7107.17  6601.82  1711.75  1838.66  -2789.24  2411.64  15142.8  19389.3  -5.42404  -5.89033  -3.14747  -4.95775  -6.35662  -32.8939  548.163  -54.8566  -3016.43  -1818.96  -2829.37  314.331  -35.6339  781.995  -74.0794  -764.804  -84.6595  520.96  -165.947  2.44786
0.436516  439.895  1758.51  1641.14  -410.777  -4267.36  1875.87  1572.48  -240.34  1659.59  7092.72  6598.91  1709.81  1789.59  -2737.96  2424.28  15341.1  19043.5  -5.442  -5.89238  -3.04004  -4.99163  -6.34276  -32.9898  536.965  -52.8004  -3067.36  -1827.01  -2840.11  309.765  -33.8306  764.166  -71.7702  -736.13  -78.734  505.281  -160.187  2.53345
0.451856  410.387  1754.29  1639.67  -401.175  -4308.3  1868.91  1572.41  -235.418  1624.17  7074.48  6592.31  1706.93  1740.45  -2681.41  2437.62  15545.6  18656.3  -5.45958  -5.89447  -2.9355  -5.0247  -6.32936  -33.0837  525.585  -50.7851  -3117.41  -1834.79  -2850.34  304.994  -32.0882  746.176  -69.482  -708.142  -73.1382  489.695  -154.51  2.62133
0.467735  381.978  1749.18  1637.31  -391.543  -4344.19  1861.05  1571.47  -230.468  1589.49  7052.67  6582.18  1703.16  1691.28  -2626.36  2448.4  15730  18281.2  -5.47678  -5.8966  -2.83382  -5.05695  -6.31643  -33.1755  514.067  -48.8311  -3166.55  -1842.3  -2860.06  300.058  -30.4296  728.077  -67.2326  -680.838  -67.8669  474.222  -148.933  2.71155
0.484172  354.556  1743.01  1633.93  -381.779  -4373.85  1852.09  1569.53  -225.385  1555.69  7026.58  6567.92  1698.33  1642.13  -2573.22  2456.01  15890.1  17922.5  -5.49359  -5.89876  -2.73495  -5.08841  -6.30394  -33.2654  502.307  -46.9074  -3214.74  -1849.57  -2869.29  294.841  -28.8241  709.773  -64.9906  -654.222  -62.9099  458.886  -143.449  2.80415
0.501187  329.418  1735.75  1629.5  -371.872  -4402.2  1841.99  1566.6  -220.142  1520.29  6996.11  6549.43  1692.39  1593.16  -2516.97  2462.9  16045.5  17540.1  -5.51001  -5.90095  -2.63886  -5.11907  -6.29189  -33.3533  490.309  -44.9989  -3261.95  -1856.58  -2878.04  289.335  -27.252  691.283  -62.7457  -628.304  -58.2485  443.712  -138.054  2.89917
0.5188  306.425  1727.6  1624.19  -361.929  -4430.2  1831.01  1562.81  -214.838  1483.27  6962.1  6527.45  1685.57  1544.46  -2457.52  2469.61  16199.6  17132.4  -5.52605  -5.90316  -2.54549  -5.14894  -6.28027  -33.4391  478.195  -43.1325  -3308.16  -1863.34  -2886.34  283.652  -25.7363  672.738  -60.5286  -603.088  -53.8671  428.719  -132.765  2.99664
0.537032  284.67  1718.63  1618.06  -351.998  -4454.38  1819.2  1558.2  -209.512  1446.53  6924.8  6502.16  1677.92  1496.1  -2398.57  2474.43  16338.3  16728.8  -5.54171  -5.90538  -2.4548  -5.17803  -6.26905  -33.523  466.013  -41.3222  -3353.37  -1869.87  -2894.21  277.831  -24.2911  654.195  -58.3533  -578.572  -49.7562  413.925  -127.592  3.0966
0.555904  264.123  1708.78  1611.05  -342.039  -4474.37  1806.5  1552.73  -204.121  1410.1  6883.96  6473.36  1669.37  1448.13  -2340.24  2477.16  16460.4  16330.4  -5.55698  -5.90762  -2.36676  -5.20635  -6.25825  -33.6049  453.733  -39.5503  -3397.53  -1876.16  -2901.66  271.835  -22.8977  635.63  -56.2028  -554.755  -45.9045  399.35  -122.531  3.19911
0.57544  245.184  1698.08  1603.2  -332.069  -4492.7  1792.96  1546.44  -198.672  1372.81  6839.76  6441.19  1659.97  1400.66  -2280.16  2479.08  16575.8  15918.2  -5.57189  -5.90986  -2.2813  -5.23392  -6.24783  -33.6848  441.381  -37.8148  -3440.64  -1882.22  -2908.71  265.682  -21.5512  617.081  -54.0785  -531.637  -42.2972  385.011  -117.585  3.30418
0.595662  227.586  1686.65  1594.61  -322.146  -4508.85  1778.69  1539.4  -193.217  1335.18  6792.62  6406.04  1649.81  1353.76  -2219.28  2479.96  16682.4  15499.4  -5.58641  -5.9121  -2.19839  -5.26073  -6.23779  -33.7628  429.022  -36.1313  -3482.7  -1888.05  -2915.38  259.428  -20.2652  598.617  -51.9975  -509.216  -38.9222  370.921  -112.762  3.41187
0.616595  211.056  1674.5  1585.28  -312.277  -4521.51  1763.72  1531.63  -187.757  1297.89  6742.62  6367.94  1638.92  1307.46  -2158.99  2479.15  16774.7  15085  -5.60057  -5.91435  -2.11798  -5.2868  -6.22812  -33.8388  416.67  -34.4971  -3523.68  -1893.67  -2921.68  253.081  -19.0361  580.258  -49.9581  -487.485  -35.7692  357.093  -108.063  3.52221
0.638263  195.687  1661.65  1575.23  -302.463  -4531.6  1748.07  1523.15  -182.287  1260.53  6689.82  6326.98  1627.32  1261.84  -2098.42  2477.12  16856.5  14668.1  -5.61436  -5.91659  -2.04002  -5.31214  -6.21881  -33.9129  404.335  -32.9063  -3563.58  -1899.08  -2927.63  246.646  -17.8564  562.023  -47.9561  -466.441  -32.8262  343.543  -103.489  3.63524
0.660693  181.426  1648.16  1564.53  -292.734  -4539.47  1731.8  1514  -176.834  1223.06  6634.47  6283.36  1615.05  1216.96  -2037.48  2474.05  16929  14247.7  -5.62779  -5.91882  -1.96446  -5.33676  -6.20985  -33.985  392.053  -31.3656  -3602.4  -1904.28  -2933.25  240.154  -16.7311  543.952  -46  -446.078  -30.0818  330.278  -99.0424  3.751
0.683912  168.113  1634.08  1553.19  -283.107  -4544.44  1714.96  1504.21  -171.407  1185.91  6576.75  6237.24  1602.16  1172.85  -1977.01  2469.62  16989.5  13830.5  -5.64086  -5.92105  -1.89125  -5.36068  -6.20123  -34.0553  379.847  -29.8752  -3640.14  -1909.28  -2938.55  233.621  -15.6593  526.073  -44.0912  -426.387  -27.5259  317.309  -94.7253  3.86953
0.707946  155.733  1619.42  1541.25  -273.586  -4546.89  1697.59  1493.82  -166.009  1148.96  6516.76  6188.72  1588.68  1129.56  -1916.75  2464.03  17039.4  13414.3  -5.65358  -5.92326  -1.82034  -5.3839  -6.19293  -34.1237  367.73  -28.4322  -3676.79  -1914.08  -2943.54  227.058  -14.6366  508.403  -42.2279  -407.36  -25.1479  304.644  -90.537  3.99087
0.732825  144.234  1604.25  1528.76  -264.192  -4547.03  1679.73  1482.86  -160.655  1112.21  6454.73  6138  1574.66  1087.13  -1856.69  2457.38  17079.6  12998.8  -5.66594  -5.92545  -1.75168  -5.40643  -6.18496  -34.1903  355.728  -27.0395  -3712.36  -1918.69  -2948.25  220.486  -13.6645  490.971  -40.4144  -388.989  -22.9378  292.291  -86.479  4.11506
0.758578  133.533  1588.59  1515.75  -254.936  -4544.61  1661.43  1471.36  -155.355  1075.88  6390.78  6085.2  1560.14  1045.6  -1797.24  2449.56  17108.9  12587.4  -5.67796  -5.92762  -1.68522  -5.4283  -6.17729  -34.255  343.86  -25.6961  -3746.85  -1923.12  -2952.69  213.921  -12.7413  473.8  -38.6509  -371.264  -20.8863  280.255  -82.551  4.24214
0.785236  123.597  1572.49  1502.25  -245.828  -4539.87  1642.72  1459.36  -150.114  1039.91  6325.06  6030.44  1545.14  1005  -1738.27  2440.7  17128.3  12178.9  -5.68964  -5.92978  -1.62092  -5.44951  -6.16991  -34.318  332.14  -24.4009  -3780.27  -1927.36  -2956.86  207.373  -11.8646  456.906  -36.9372  -354.173  -18.984  268.54  -78.7523  4.37215
0.812831  114.367  1555.97  1488.29  -236.88  -4532.79  1623.65  1446.87  -144.943  1004.39  6257.73  5973.85  1529.7  965.339  -1679.97  2430.81  17137.7  11774.6  -5.70099  -5.93191  -1.55872  -5.47007  -6.16283  -34.3791  320.588  -23.1549  -3812.62  -1931.44  -2960.79  200.863  -11.0345  440.313  -35.2753  -337.705  -17.2222  257.151  -75.0828  4.50513
0.841395  105.792  1539.07  1473.9  -228.099  -4523.34  1604.24  1433.94  -139.846  969.408  6188.86  5915.57  1513.85  926.653  -1622.46  2419.84  17136.8  11375.6  -5.71201  -5.93402  -1.49856  -5.49  -6.15603  -34.4385  309.213  -21.9565  -3843.93  -1935.34  -2964.48  194.396  -10.2486  424.031  -33.6645  -321.849  -15.5927  246.089  -71.5411  4.64111
0.870964  97.8288  1521.82  1459.11  -219.492  -4511.61  1584.53  1420.58  -134.829  934.981  6118.62  5855.68  1497.63  888.954  -1565.81  2407.88  17126.1  10982.2  -5.7227  -5.93609  -1.44042  -5.5093  -6.14949  -34.4962  298.029  -20.8056  -3874.19  -1939.08  -2967.95  187.985  -9.50586  408.073  -32.1054  -306.592  -14.0872  235.356  -68.126  4.78014
0.901571  90.4435  1504.25  1443.95  -211.066  -4497.77  1564.56  1406.83  -129.899  901.104  6047.17  5794.35  1481.06  852.259  -1509.98  2395  17106.2  10594.2  -5.73307  -5.93814  -1.38422  -5.52801  -6.14321  -34.5523  287.047  -19.7015  -3903.42  -1942.67  -2971.21  181.641  -8.80485  392.453  -30.5982  -291.921  -12.698  224.953  -64.8359  4.92225
